,TType,K,C,A,S,G2,H,CNN2classes1stClass
184,-2.2804436683700002,5.213569055380001,0.420659431832,0.8722795844079999,0.851807951927,0.935900747776,0.580093502998,0
185,-0.7205233573909999,9.34918214062,0.327229274638,0.905969560146,0.954871296883,1.58599770069,0.731861531734,1
186,-1.4704631567,7.23004496383,0.292099004162,0.980183184147,0.947490870953,1.3614915609399998,0.724255919456,0
187,2.23408412933,33.429640018600004,0.333176784429,0.873441636562,0.923213243484,1.59561169147,0.779533922672,1
188,3.2715716362,10.7375242699,0.337011062348,0.768396377563,0.863902688026,1.7238177061099995,0.8514164686200001,1
189,4.6109309196499995,74.2831555019,0.334767611952,0.8164235353470001,0.907180190086,1.5981208086,0.789983272552,1
190,3.22967100143,48.2136562577,0.447542036212,0.764676392078,0.856430649757,1.71158194542,0.7984220385549999,1
191,1.97318792343,16.8761513408,0.295571835826,0.656698167324,0.8687343001369999,1.60089719296,0.7618290781970001,1
192,4.0860514640800005,13.9714489686,0.411376158395,0.8787992000579999,0.806846797466,1.18490493298,0.652211248875,1
193,-2.11394166946,3.7642866352,0.4235441687269999,0.930616974831,0.91314136982,1.2864327430700002,0.659155189991,0
194,-1.5268627405200002,12.4957181075,0.413707153376,0.8395551443100001,0.7721635103229999,1.43705236912,0.649158358574,1
195,2.21736121178,47.651188246,-9999.999999,0.5526471138,0.638094067574,1.65445137024,0.758169651031,1
196,0.934256196022,8.84425461629,0.368043397474,0.852696120739,0.7619694471359999,1.63039076328,0.8052115440369999,1
197,2.65856742859,30.4879657144,0.336172730363,0.7928744554520001,0.8552100062369999,1.7343933582299995,0.7908964157100001,1
198,3.13054275513,13.5670290218,-9999.999999,0.805285453796,0.713958740234,0.324918687344,0.716616809368,1
199,4.5250444412199995,27.0112258698,0.343268848893,0.878683805466,0.929412901402,1.60859715939,0.804814696312,1
200,1.3918936252599998,18.1365873032,0.34130617417,0.823094308376,0.907871305943,1.49667310715,0.7447568178180001,1
201,2.17579126358,48.3464887596,0.312912805224,0.553603827953,0.87944149971,1.14275753498,0.6767484545710001,1
202,3.36216497421,43.5771808366,0.459550830983,0.7008655667300001,0.598418354988,0.286133170128,0.501393795013,1
203,2.96830177307,22.050150873000003,0.402249098856,0.7292113900180001,0.696629226208,1.74701297283,0.8375054597849999,1
